[{'label': 'fear', 'score': 0.9938428401947021}, {'label': 'neutral', 'score': 0.00176040839869529}, {'label': 'nervousness', 'score': 0.0009399746195413172}, {'label': 'approval', 'score': 0.0005978410481475294}, {'label': 'caring', 'score': 0.00045154811232350767}]
[{'label': 'neutral', 'score': 0.6299359798431396}, {'label': 'sadness', 'score': 0.1324639469385147}, {'label': 'grief', 'score': 0.0773128867149353}, {'label': 'fear', 'score': 0.04130852222442627}, {'label': 'amusement', 'score': 0.022997412830591202}]
[{'label': 'sadness', 'score': 0.20446191728115082}, {'label': 'confusion', 'score': 0.1694285273551941}, {'label': 'grief', 'score': 0.12831225991249084}, {'label': 'curiosity', 'score': 0.12391970306634903}, {'label': 'neutral', 'score': 0.10933607816696167}]
[{'label': 'confusion', 'score': 0.3420695960521698}, {'label': 'curiosity', 'score': 0.1717941015958786}, {'label': 'grief', 'score': 0.0936751589179039}, {'label': 'sadness', 'score': 0.08903684467077255}, {'label': 'fear', 'score': 0.08674551546573639}]
[{'label': 'grief', 'score': 0.24613434076309204}, {'label': 'curiosity', 'score': 0.19709336757659912}, {'label': 'confusion', 'score': 0.14779964089393616}, {'label': 'fear', 'score': 0.09199537336826324}, {'label': 'love', 'score': 0.07380257546901703}]
[{'label': 'curiosity', 'score': 0.3273862898349762}, {'label': 'grief', 'score': 0.19126702845096588}, {'label': 'confusion', 'score': 0.15392480790615082}, {'label': 'sadness', 'score': 0.11423086374998093}, {'label': 'fear', 'score': 0.05213536322116852}]
[{'label': 'sadness', 'score': 0.3240341246128082}, {'label': 'curiosity', 'score': 0.3199012875556946}, {'label': 'grief', 'score': 0.1786627620458603}, {'label': 'confusion', 'score': 0.040449708700180054}, {'label': 'fear', 'score': 0.03398708999156952}]
[{'label': 'curiosity', 'score': 0.37333735823631287}, {'label': 'sadness', 'score': 0.2902972996234894}, {'label': 'grief', 'score': 0.20676687359809875}, {'label': 'confusion', 'score': 0.02481582947075367}, {'label': 'neutral', 'score': 0.021681377664208412}]
[{'label': 'sadness', 'score': 0.3641897439956665}, {'label': 'grief', 'score': 0.3036453127861023}, {'label': 'curiosity', 'score': 0.12152092158794403}, {'label': 'neutral', 'score': 0.07525447756052017}, {'label': 'surprise', 'score': 0.04155866429209709}]
[{'label': 'neutral', 'score': 0.3909436762332916}, {'label': 'sadness', 'score': 0.2269493043422699}, {'label': 'grief', 'score': 0.13996621966362}, {'label': 'curiosity', 'score': 0.1018548309803009}, {'label': 'surprise', 'score': 0.028320573270320892}]
[{'label': 'sadness', 'score': 0.4320358335971832}, {'label': 'neutral', 'score': 0.2618370056152344}, {'label': 'grief', 'score': 0.14287787675857544}, {'label': 'curiosity', 'score': 0.061651285737752914}, {'label': 'surprise', 'score': 0.0191123578697443}]
[{'label': 'neutral', 'score': 0.39567598700523376}, {'label': 'sadness', 'score': 0.3803856372833252}, {'label': 'grief', 'score': 0.08296222239732742}, {'label': 'curiosity', 'score': 0.03480098024010658}, {'label': 'confusion', 'score': 0.019775094464421272}]
[{'label': 'neutral', 'score': 0.3745114207267761}, {'label': 'sadness', 'score': 0.3629259169101715}, {'label': 'grief', 'score': 0.08929803967475891}, {'label': 'curiosity', 'score': 0.04947274178266525}, {'label': 'confusion', 'score': 0.02244460955262184}]
[{'label': 'sadness', 'score': 0.4921506345272064}, {'label': 'grief', 'score': 0.21550212800502777}, {'label': 'neutral', 'score': 0.07618555426597595}, {'label': 'anger', 'score': 0.041800037026405334}, {'label': 'curiosity', 'score': 0.03729242458939552}]
[{'label': 'sadness', 'score': 0.4373561441898346}, {'label': 'grief', 'score': 0.4293196499347687}, {'label': 'neutral', 'score': 0.028773702681064606}, {'label': 'desire', 'score': 0.026598656550049782}, {'label': 'anger', 'score': 0.011605837382376194}]
[{'label': 'sadness', 'score': 0.5109692811965942}, {'label': 'grief', 'score': 0.39130157232284546}, {'label': 'neutral', 'score': 0.022871151566505432}, {'label': 'desire', 'score': 0.014822675846517086}, {'label': 'fear', 'score': 0.00841904990375042}]
[{'label': 'sadness', 'score': 0.7106319069862366}, {'label': 'grief', 'score': 0.19518202543258667}, {'label': 'neutral', 'score': 0.04107455536723137}, {'label': 'disappointment', 'score': 0.012594298459589481}, {'label': 'realization', 'score': 0.005545818712562323}]
[{'label': 'sadness', 'score': 0.5598896741867065}, {'label': 'grief', 'score': 0.32487380504608154}, {'label': 'neutral', 'score': 0.031037768349051476}, {'label': 'disappointment', 'score': 0.018820565193891525}, {'label': 'desire', 'score': 0.012035300955176353}]
[{'label': 'sadness', 'score': 0.677885890007019}, {'label': 'grief', 'score': 0.19099844992160797}, {'label': 'neutral', 'score': 0.042207200080156326}, {'label': 'disappointment', 'score': 0.020193280652165413}, {'label': 'desire', 'score': 0.014781339094042778}]
[{'label': 'sadness', 'score': 0.3838111162185669}, {'label': 'grief', 'score': 0.2760804295539856}, {'label': 'desire', 'score': 0.1419086456298828}, {'label': 'neutral', 'score': 0.049562983214855194}, {'label': 'love', 'score': 0.025046752765774727}]
[{'label': 'love', 'score': 0.3194968104362488}, {'label': 'desire', 'score': 0.24441762268543243}, {'label': 'grief', 'score': 0.22963012754917145}, {'label': 'sadness', 'score': 0.06099756807088852}, {'label': 'fear', 'score': 0.03563106060028076}]
[{'label': 'grief', 'score': 0.46618539094924927}, {'label': 'sadness', 'score': 0.12522625923156738}, {'label': 'surprise', 'score': 0.08471113443374634}, {'label': 'curiosity', 'score': 0.06984610110521317}, {'label': 'confusion', 'score': 0.06387414038181305}]
[{'label': 'grief', 'score': 0.5278444886207581}, {'label': 'surprise', 'score': 0.2025889754295349}, {'label': 'pride', 'score': 0.040257301181554794}, {'label': 'confusion', 'score': 0.03688740357756615}, {'label': 'sadness', 'score': 0.03316301479935646}]
[{'label': 'grief', 'score': 0.4043302834033966}, {'label': 'surprise', 'score': 0.3454490900039673}, {'label': 'pride', 'score': 0.03393412008881569}, {'label': 'sadness', 'score': 0.03276435658335686}, {'label': 'amusement', 'score': 0.032198481261730194}]
[{'label': 'grief', 'score': 0.7935405373573303}, {'label': 'sadness', 'score': 0.05561285838484764}, {'label': 'love', 'score': 0.030518507584929466}, {'label': 'surprise', 'score': 0.017131781205534935}, {'label': 'fear', 'score': 0.015073858201503754}]
[{'label': 'grief', 'score': 0.6159830689430237}, {'label': 'love', 'score': 0.1328083872795105}, {'label': 'sadness', 'score': 0.07061216235160828}, {'label': 'desire', 'score': 0.06461881846189499}, {'label': 'anger', 'score': 0.04154640808701515}]
[{'label': 'grief', 'score': 0.6986363530158997}, {'label': 'love', 'score': 0.08008074015378952}, {'label': 'anger', 'score': 0.05965381860733032}, {'label': 'sadness', 'score': 0.048981573432683945}, {'label': 'desire', 'score': 0.03980819880962372}]
[{'label': 'grief', 'score': 0.6900333762168884}, {'label': 'love', 'score': 0.0762438178062439}, {'label': 'sadness', 'score': 0.06513922661542892}, {'label': 'anger', 'score': 0.0494452528655529}, {'label': 'desire', 'score': 0.04256477206945419}]
[{'label': 'grief', 'score': 0.7608858942985535}, {'label': 'love', 'score': 0.0910940021276474}, {'label': 'sadness', 'score': 0.05195896700024605}, {'label': 'desire', 'score': 0.026704350486397743}, {'label': 'anger', 'score': 0.02218541130423546}]
[{'label': 'grief', 'score': 0.7971565127372742}, {'label': 'sadness', 'score': 0.06753838062286377}, {'label': 'love', 'score': 0.045331910252571106}, {'label': 'desire', 'score': 0.021852735430002213}, {'label': 'anger', 'score': 0.016039522364735603}]
[{'label': 'grief', 'score': 0.7764654159545898}, {'label': 'love', 'score': 0.07226897776126862}, {'label': 'sadness', 'score': 0.05154765397310257}, {'label': 'desire', 'score': 0.025523580610752106}, {'label': 'anger', 'score': 0.016164630651474}]
[{'label': 'grief', 'score': 0.5940658450126648}, {'label': 'sadness', 'score': 0.2646743953227997}, {'label': 'love', 'score': 0.038810599595308304}, {'label': 'fear', 'score': 0.018817609176039696}, {'label': 'desire', 'score': 0.013120803982019424}]
[{'label': 'grief', 'score': 0.4395431578159332}, {'label': 'sadness', 'score': 0.4080706834793091}, {'label': 'disappointment', 'score': 0.023881128057837486}, {'label': 'love', 'score': 0.022258654236793518}, {'label': 'neutral', 'score': 0.022136010229587555}]
[{'label': 'sadness', 'score': 0.6530425548553467}, {'label': 'grief', 'score': 0.1540904939174652}, {'label': 'neutral', 'score': 0.0944252461194992}, {'label': 'disappointment', 'score': 0.02959289960563183}, {'label': 'anger', 'score': 0.011343590915203094}]
[{'label': 'sadness', 'score': 0.8506283760070801}, {'label': 'neutral', 'score': 0.04879612475633621}, {'label': 'grief', 'score': 0.04375263676047325}, {'label': 'disappointment', 'score': 0.022112637758255005}, {'label': 'anger', 'score': 0.009326520375907421}]
[{'label': 'sadness', 'score': 0.8990272283554077}, {'label': 'grief', 'score': 0.03376418724656105}, {'label': 'neutral', 'score': 0.021974820643663406}, {'label': 'disappointment', 'score': 0.02019880898296833}, {'label': 'anger', 'score': 0.006516584660857916}]
[{'label': 'sadness', 'score': 0.7456900477409363}, {'label': 'grief', 'score': 0.08048762381076813}, {'label': 'neutral', 'score': 0.0760798528790474}, {'label': 'anger', 'score': 0.025665346533060074}, {'label': 'disappointment', 'score': 0.022936979308724403}]
[{'label': 'sadness', 'score': 0.5260510444641113}, {'label': 'grief', 'score': 0.1553741842508316}, {'label': 'love', 'score': 0.10278766602277756}, {'label': 'desire', 'score': 0.05451330170035362}, {'label': 'neutral', 'score': 0.047631602734327316}]
[{'label': 'love', 'score': 0.29723772406578064}, {'label': 'sadness', 'score': 0.27904853224754333}, {'label': 'grief', 'score': 0.2680070400238037}, {'label': 'desire', 'score': 0.05218558758497238}, {'label': 'anger', 'score': 0.03353133425116539}]
[{'label': 'love', 'score': 0.36928579211235046}, {'label': 'grief', 'score': 0.3203558027744293}, {'label': 'sadness', 'score': 0.13240811228752136}, {'label': 'desire', 'score': 0.03813420608639717}, {'label': 'anger', 'score': 0.028594711795449257}]
[{'label': 'love', 'score': 0.4278571605682373}, {'label': 'grief', 'score': 0.32753226161003113}, {'label': 'sadness', 'score': 0.056992057710886}, {'label': 'surprise', 'score': 0.048926182091236115}, {'label': 'amusement', 'score': 0.025302767753601074}]
[{'label': 'grief', 'score': 0.36732736229896545}, {'label': 'love', 'score': 0.3269980847835541}, {'label': 'surprise', 'score': 0.07163171470165253}, {'label': 'sadness', 'score': 0.05950114503502846}, {'label': 'amusement', 'score': 0.03500882163643837}]
[{'label': 'grief', 'score': 0.39917808771133423}, {'label': 'sadness', 'score': 0.1850154548883438}, {'label': 'love', 'score': 0.16277427971363068}, {'label': 'desire', 'score': 0.040380991995334625}, {'label': 'neutral', 'score': 0.03848544508218765}]
[{'label': 'grief', 'score': 0.400760680437088}, {'label': 'sadness', 'score': 0.2144486904144287}, {'label': 'love', 'score': 0.17769543826580048}, {'label': 'desire', 'score': 0.035457875579595566}, {'label': 'disappointment', 'score': 0.03257780894637108}]
[{'label': 'grief', 'score': 0.37863409519195557}, {'label': 'love', 'score': 0.26394134759902954}, {'label': 'desire', 'score': 0.0701017901301384}, {'label': 'amusement', 'score': 0.06322352588176727}, {'label': 'sadness', 'score': 0.044716428965330124}]
[{'label': 'grief', 'score': 0.26430365443229675}, {'label': 'love', 'score': 0.2455921173095703}, {'label': 'sadness', 'score': 0.16244128346443176}, {'label': 'neutral', 'score': 0.12477760016918182}, {'label': 'desire', 'score': 0.04635591804981232}]
[{'label': 'grief', 'score': 0.3390687108039856}, {'label': 'love', 'score': 0.3276441991329193}, {'label': 'sadness', 'score': 0.10171686112880707}, {'label': 'anger', 'score': 0.09317350387573242}, {'label': 'desire', 'score': 0.030605925247073174}]
[{'label': 'grief', 'score': 0.3968280553817749}, {'label': 'anger', 'score': 0.1457260102033615}, {'label': 'sadness', 'score': 0.12736833095550537}, {'label': 'love', 'score': 0.11164215207099915}, {'label': 'amusement', 'score': 0.06249331682920456}]
[{'label': 'fear', 'score': 0.26766863465309143}, {'label': 'grief', 'score': 0.23816189169883728}, {'label': 'anger', 'score': 0.11353570967912674}, {'label': 'sadness', 'score': 0.11241226643323898}, {'label': 'amusement', 'score': 0.07084598392248154}]
[{'label': 'fear', 'score': 0.47350114583969116}, {'label': 'sadness', 'score': 0.18217334151268005}, {'label': 'grief', 'score': 0.11580431461334229}, {'label': 'neutral', 'score': 0.056448545306921005}, {'label': 'anger', 'score': 0.03148406371474266}]
[{'label': 'amusement', 'score': 0.897212564945221}, {'label': 'neutral', 'score': 0.02962436154484749}, {'label': 'joy', 'score': 0.02474948763847351}, {'label': 'fear', 'score': 0.01111250277608633}, {'label': 'sadness', 'score': 0.01074476819485426}]
[{'label': 'neutral', 'score': 0.5555092096328735}, {'label': 'amusement', 'score': 0.14108741283416748}, {'label': 'sadness', 'score': 0.12030400335788727}, {'label': 'grief', 'score': 0.07389594614505768}, {'label': 'fear', 'score': 0.01858602464199066}]
[{'label': 'neutral', 'score': 0.812603771686554}, {'label': 'amusement', 'score': 0.047547850757837296}, {'label': 'grief', 'score': 0.04405524209141731}, {'label': 'sadness', 'score': 0.0411706417798996}, {'label': 'realization', 'score': 0.009211062453687191}]
[{'label': 'sadness', 'score': 0.5304179191589355}, {'label': 'grief', 'score': 0.23085635900497437}, {'label': 'amusement', 'score': 0.11634288728237152}, {'label': 'neutral', 'score': 0.051862020045518875}, {'label': 'love', 'score': 0.010837539099156857}]
[{'label': 'sadness', 'score': 0.6325597167015076}, {'label': 'neutral', 'score': 0.14373011887073517}, {'label': 'grief', 'score': 0.0813964307308197}, {'label': 'amusement', 'score': 0.07310482859611511}, {'label': 'disappointment', 'score': 0.013727007433772087}]
[{'label': 'sadness', 'score': 0.5157817006111145}, {'label': 'neutral', 'score': 0.17548422515392303}, {'label': 'grief', 'score': 0.1595933884382248}, {'label': 'amusement', 'score': 0.04462289437651634}, {'label': 'love', 'score': 0.023752514272928238}]
[{'label': 'neutral', 'score': 0.8326682448387146}, {'label': 'sadness', 'score': 0.12515129148960114}, {'label': 'disappointment', 'score': 0.015964165329933167}, {'label': 'grief', 'score': 0.005910022649914026}, {'label': 'realization', 'score': 0.0032872732263058424}]
[{'label': 'neutral', 'score': 0.9491499066352844}, {'label': 'sadness', 'score': 0.014532007277011871}, {'label': 'grief', 'score': 0.008664893917739391}, {'label': 'amusement', 'score': 0.0060650743544101715}, {'label': 'admiration', 'score': 0.003789180424064398}]
[{'label': 'neutral', 'score': 0.9499785304069519}, {'label': 'sadness', 'score': 0.017510661855340004}, {'label': 'grief', 'score': 0.008128855377435684}, {'label': 'amusement', 'score': 0.0055727846920490265}, {'label': 'admiration', 'score': 0.0030001511331647635}]
[{'label': 'neutral', 'score': 0.9506663680076599}, {'label': 'sadness', 'score': 0.01973845809698105}, {'label': 'grief', 'score': 0.006344950757920742}, {'label': 'optimism', 'score': 0.0037248481530696154}, {'label': 'disappointment', 'score': 0.0035293069668114185}]
[{'label': 'neutral', 'score': 0.9080726504325867}, {'label': 'sadness', 'score': 0.05105303227901459}, {'label': 'grief', 'score': 0.008225817233324051}, {'label': 'optimism', 'score': 0.007129168137907982}, {'label': 'disappointment', 'score': 0.006909922696650028}]
[{'label': 'neutral', 'score': 0.844780683517456}, {'label': 'sadness', 'score': 0.08818375319242477}, {'label': 'grief', 'score': 0.01836288534104824}, {'label': 'disappointment', 'score': 0.008202525787055492}, {'label': 'optimism', 'score': 0.007301009260118008}]
[{'label': 'joy', 'score': 0.9844141006469727}, {'label': 'amusement', 'score': 0.004887910559773445}, {'label': 'neutral', 'score': 0.003986198455095291}, {'label': 'realization', 'score': 0.0009648514096625149}, {'label': 'approval', 'score': 0.0009575515286996961}]
