[{'label': 'fear', 'score': 0.9769452810287476}, {'label': 'approval', 'score': 0.010637711733579636}, {'label': 'nervousness', 'score': 0.002849962329491973}, {'label': 'disapproval', 'score': 0.0018613779684528708}, {'label': 'optimism', 'score': 0.0010947523405775428}]
[{'label': 'neutral', 'score': 0.9545843005180359}, {'label': 'fear', 'score': 0.030477898195385933}, {'label': 'optimism', 'score': 0.0033859331160783768}, {'label': 'nervousness', 'score': 0.002272412646561861}, {'label': 'approval', 'score': 0.0015132147818803787}]
[{'label': 'fear', 'score': 0.8468264937400818}, {'label': 'neutral', 'score': 0.13466128706932068}, {'label': 'nervousness', 'score': 0.008851488120853901}, {'label': 'approval', 'score': 0.0023160078562796116}, {'label': 'optimism', 'score': 0.001349162426777184}]
[{'label': 'fear', 'score': 0.6501249670982361}, {'label': 'neutral', 'score': 0.3290788531303406}, {'label': 'nervousness', 'score': 0.007712792605161667}, {'label': 'approval', 'score': 0.0027293178718537092}, {'label': 'confusion', 'score': 0.0015750445891171694}]
[{'label': 'fear', 'score': 0.6342200636863708}, {'label': 'neutral', 'score': 0.3414505422115326}, {'label': 'nervousness', 'score': 0.009011024609208107}, {'label': 'confusion', 'score': 0.0027152751572430134}, {'label': 'approval', 'score': 0.0021411264315247536}]
[{'label': 'fear', 'score': 0.7777778506278992}, {'label': 'neutral', 'score': 0.1988259106874466}, {'label': 'nervousness', 'score': 0.009194339625537395}, {'label': 'amusement', 'score': 0.002266242168843746}, {'label': 'confusion', 'score': 0.002226542681455612}]
[{'label': 'fear', 'score': 0.5157225728034973}, {'label': 'neutral', 'score': 0.45145344734191895}, {'label': 'nervousness', 'score': 0.010663366876542568}, {'label': 'approval', 'score': 0.004486732184886932}, {'label': 'confusion', 'score': 0.0032503949478268623}]
[{'label': 'neutral', 'score': 0.5269752740859985}, {'label': 'fear', 'score': 0.3965500295162201}, {'label': 'nervousness', 'score': 0.04305757209658623}, {'label': 'confusion', 'score': 0.00912051647901535}, {'label': 'approval', 'score': 0.006730291992425919}]
[{'label': 'neutral', 'score': 0.9657467007637024}, {'label': 'fear', 'score': 0.022843997925519943}, {'label': 'approval', 'score': 0.0017500290414318442}, {'label': 'disappointment', 'score': 0.001126318471506238}, {'label': 'nervousness', 'score': 0.0011157451663166285}]
[{'label': 'neutral', 'score': 0.9773054122924805}, {'label': 'fear', 'score': 0.011992920190095901}, {'label': 'disappointment', 'score': 0.0013007469242438674}, {'label': 'approval', 'score': 0.0012171034468337893}, {'label': 'optimism', 'score': 0.0010854179272428155}]
[{'label': 'neutral', 'score': 0.9724500775337219}, {'label': 'fear', 'score': 0.018037036061286926}, {'label': 'approval', 'score': 0.0018722043605521321}, {'label': 'amusement', 'score': 0.0009399057016707957}, {'label': 'confusion', 'score': 0.0008722611237317324}]
[{'label': 'neutral', 'score': 0.962438702583313}, {'label': 'fear', 'score': 0.02570231258869171}, {'label': 'approval', 'score': 0.001875341054983437}, {'label': 'confusion', 'score': 0.0018461680738255382}, {'label': 'optimism', 'score': 0.0012990419054403901}]
[{'label': 'neutral', 'score': 0.6238808035850525}, {'label': 'fear', 'score': 0.3374231159687042}, {'label': 'nervousness', 'score': 0.012032628990709782}, {'label': 'optimism', 'score': 0.006022899877279997}, {'label': 'confusion', 'score': 0.004599861800670624}]
[{'label': 'neutral', 'score': 0.92990642786026}, {'label': 'fear', 'score': 0.055612962692976}, {'label': 'confusion', 'score': 0.0027454327791929245}, {'label': 'nervousness', 'score': 0.002459735842421651}, {'label': 'disappointment', 'score': 0.001699130400083959}]
[{'label': 'neutral', 'score': 0.8611806035041809}, {'label': 'fear', 'score': 0.11675108224153519}, {'label': 'caring', 'score': 0.004203173331916332}, {'label': 'optimism', 'score': 0.003860815428197384}, {'label': 'confusion', 'score': 0.0029585896991193295}]
[{'label': 'neutral', 'score': 0.891658365726471}, {'label': 'fear', 'score': 0.0823918879032135}, {'label': 'approval', 'score': 0.006745865102857351}, {'label': 'optimism', 'score': 0.006070789415389299}, {'label': 'nervousness', 'score': 0.0030447824392467737}]
[{'label': 'neutral', 'score': 0.5774515271186829}, {'label': 'fear', 'score': 0.3867221474647522}, {'label': 'approval', 'score': 0.00835016742348671}, {'label': 'optimism', 'score': 0.007451222278177738}, {'label': 'nervousness', 'score': 0.006672222632914782}]
[{'label': 'neutral', 'score': 0.5821816921234131}, {'label': 'fear', 'score': 0.36199453473091125}, {'label': 'approval', 'score': 0.02129073441028595}, {'label': 'nervousness', 'score': 0.012188551016151905}, {'label': 'optimism', 'score': 0.00508313300088048}]
[{'label': 'fear', 'score': 0.5731936693191528}, {'label': 'neutral', 'score': 0.3902546465396881}, {'label': 'nervousness', 'score': 0.012575089000165462}, {'label': 'approval', 'score': 0.009416243061423302}, {'label': 'optimism', 'score': 0.0028558827470988035}]
[{'label': 'fear', 'score': 0.8610014319419861}, {'label': 'neutral', 'score': 0.11071832478046417}, {'label': 'nervousness', 'score': 0.01127428375184536}, {'label': 'surprise', 'score': 0.00419404124841094}, {'label': 'approval', 'score': 0.002839466789737344}]
[{'label': 'neutral', 'score': 0.4853183925151825}, {'label': 'fear', 'score': 0.48349663615226746}, {'label': 'nervousness', 'score': 0.009393272921442986}, {'label': 'approval', 'score': 0.009006842970848083}, {'label': 'optimism', 'score': 0.002138908486813307}]
[{'label': 'fear', 'score': 0.708106517791748}, {'label': 'neutral', 'score': 0.20809312164783478}, {'label': 'nervousness', 'score': 0.033854302018880844}, {'label': 'optimism', 'score': 0.013073282316327095}, {'label': 'approval', 'score': 0.012785965576767921}]
[{'label': 'neutral', 'score': 0.522678554058075}, {'label': 'fear', 'score': 0.4517502188682556}, {'label': 'nervousness', 'score': 0.006591270677745342}, {'label': 'approval', 'score': 0.0039505199529230595}, {'label': 'confusion', 'score': 0.0033373385667800903}]
[{'label': 'neutral', 'score': 0.6143679618835449}, {'label': 'fear', 'score': 0.35785409808158875}, {'label': 'nervousness', 'score': 0.008683638647198677}, {'label': 'approval', 'score': 0.0058997576124966145}, {'label': 'optimism', 'score': 0.002154149115085602}]
[{'label': 'neutral', 'score': 0.8883426189422607}, {'label': 'fear', 'score': 0.08491352945566177}, {'label': 'approval', 'score': 0.007914087735116482}, {'label': 'nervousness', 'score': 0.0037158685736358166}, {'label': 'disapproval', 'score': 0.0033197978045791388}]
[{'label': 'neutral', 'score': 0.9348850846290588}, {'label': 'fear', 'score': 0.03965822607278824}, {'label': 'approval', 'score': 0.008838972076773643}, {'label': 'nervousness', 'score': 0.0026760215405374765}, {'label': 'disapproval', 'score': 0.0023215545807033777}]
[{'label': 'neutral', 'score': 0.9659386277198792}, {'label': 'fear', 'score': 0.01637071557343006}, {'label': 'approval', 'score': 0.004268011078238487}, {'label': 'disapproval', 'score': 0.0021567796356976032}, {'label': 'disappointment', 'score': 0.0016787318745628}]
[{'label': 'neutral', 'score': 0.9904642105102539}, {'label': 'fear', 'score': 0.002640447812154889}, {'label': 'approval', 'score': 0.0018687475239858031}, {'label': 'optimism', 'score': 0.0010627380106598139}, {'label': 'confusion', 'score': 0.0006691817543469369}]
[{'label': 'neutral', 'score': 0.9788282513618469}, {'label': 'approval', 'score': 0.011270369403064251}, {'label': 'fear', 'score': 0.003339819610118866}, {'label': 'optimism', 'score': 0.0009980766335502267}, {'label': 'admiration', 'score': 0.000985622638836503}]
[{'label': 'neutral', 'score': 0.9639369249343872}, {'label': 'fear', 'score': 0.019379762932658195}, {'label': 'approval', 'score': 0.007176848128437996}, {'label': 'nervousness', 'score': 0.0015723309479653835}, {'label': 'optimism', 'score': 0.001378523767925799}]
[{'label': 'neutral', 'score': 0.9178776741027832}, {'label': 'fear', 'score': 0.04483044147491455}, {'label': 'approval', 'score': 0.019608434289693832}, {'label': 'nervousness', 'score': 0.0046384516172111034}, {'label': 'confusion', 'score': 0.002313994336873293}]
[{'label': 'neutral', 'score': 0.9553924202919006}, {'label': 'fear', 'score': 0.017766883596777916}, {'label': 'approval', 'score': 0.01032394077628851}, {'label': 'confusion', 'score': 0.003097519278526306}, {'label': 'optimism', 'score': 0.0030019478872418404}]
[{'label': 'neutral', 'score': 0.9638034701347351}, {'label': 'approval', 'score': 0.019324881955981255}, {'label': 'optimism', 'score': 0.005061083938926458}, {'label': 'fear', 'score': 0.00423197029158473}, {'label': 'admiration', 'score': 0.0011262776097282767}]
[{'label': 'neutral', 'score': 0.9480032920837402}, {'label': 'approval', 'score': 0.025639623403549194}, {'label': 'fear', 'score': 0.008803977631032467}, {'label': 'optimism', 'score': 0.007712616119533777}, {'label': 'nervousness', 'score': 0.0018287483835592866}]
[{'label': 'neutral', 'score': 0.8862816691398621}, {'label': 'approval', 'score': 0.06919283419847488}, {'label': 'fear', 'score': 0.01489440631121397}, {'label': 'optimism', 'score': 0.012922262772917747}, {'label': 'nervousness', 'score': 0.004954691510647535}]
[{'label': 'neutral', 'score': 0.7800992727279663}, {'label': 'approval', 'score': 0.09898596256971359}, {'label': 'fear', 'score': 0.06666424125432968}, {'label': 'nervousness', 'score': 0.019368739798665047}, {'label': 'optimism', 'score': 0.014614872634410858}]
[{'label': 'neutral', 'score': 0.5244057178497314}, {'label': 'fear', 'score': 0.230649933218956}, {'label': 'approval', 'score': 0.122432179749012}, {'label': 'nervousness', 'score': 0.057659976184368134}, {'label': 'optimism', 'score': 0.033305294811725616}]
[{'label': 'neutral', 'score': 0.8724023103713989}, {'label': 'fear', 'score': 0.0508270226418972}, {'label': 'approval', 'score': 0.049444615840911865}, {'label': 'optimism', 'score': 0.006281508598476648}, {'label': 'nervousness', 'score': 0.0056236060336232185}]
[{'label': 'neutral', 'score': 0.8329476118087769}, {'label': 'fear', 'score': 0.12438953667879105}, {'label': 'approval', 'score': 0.018921172246336937}, {'label': 'nervousness', 'score': 0.008302368223667145}, {'label': 'optimism', 'score': 0.0032050269655883312}]
[{'label': 'neutral', 'score': 0.5653718709945679}, {'label': 'fear', 'score': 0.410578191280365}, {'label': 'nervousness', 'score': 0.006882501300424337}, {'label': 'approval', 'score': 0.004144613165408373}, {'label': 'amusement', 'score': 0.0027669782284647226}]
[{'label': 'fear', 'score': 0.520853579044342}, {'label': 'neutral', 'score': 0.45640313625335693}, {'label': 'nervousness', 'score': 0.007291475310921669}, {'label': 'approval', 'score': 0.00275669083930552}, {'label': 'amusement', 'score': 0.002346784109249711}]
[{'label': 'neutral', 'score': 0.8969524502754211}, {'label': 'fear', 'score': 0.08584533631801605}, {'label': 'approval', 'score': 0.0031065407674759626}, {'label': 'nervousness', 'score': 0.0022779409773647785}, {'label': 'optimism', 'score': 0.0021874031517654657}]
[{'label': 'neutral', 'score': 0.9151933193206787}, {'label': 'fear', 'score': 0.06267747282981873}, {'label': 'approval', 'score': 0.0050414009019732475}, {'label': 'nervousness', 'score': 0.0037229000590741634}, {'label': 'optimism', 'score': 0.0032490838784724474}]
[{'label': 'neutral', 'score': 0.7791494131088257}, {'label': 'fear', 'score': 0.19452634453773499}, {'label': 'approval', 'score': 0.005978194531053305}, {'label': 'nervousness', 'score': 0.004555549472570419}, {'label': 'optimism', 'score': 0.0025866825599223375}]
[{'label': 'neutral', 'score': 0.8473088145256042}, {'label': 'fear', 'score': 0.13311396539211273}, {'label': 'nervousness', 'score': 0.0036393410991877317}, {'label': 'optimism', 'score': 0.0026228330098092556}, {'label': 'approval', 'score': 0.002592960139736533}]
[{'label': 'neutral', 'score': 0.8832576870918274}, {'label': 'fear', 'score': 0.08912605047225952}, {'label': 'approval', 'score': 0.00869256816804409}, {'label': 'amusement', 'score': 0.003915761131793261}, {'label': 'nervousness', 'score': 0.002967545296996832}]
[{'label': 'neutral', 'score': 0.7488881945610046}, {'label': 'fear', 'score': 0.22586692869663239}, {'label': 'amusement', 'score': 0.004624379798769951}, {'label': 'nervousness', 'score': 0.0030597031582146883}, {'label': 'approval', 'score': 0.0025275240186601877}]
[{'label': 'neutral', 'score': 0.7747235894203186}, {'label': 'fear', 'score': 0.2065768837928772}, {'label': 'nervousness', 'score': 0.0027647865936160088}, {'label': 'amusement', 'score': 0.002504746662452817}, {'label': 'approval', 'score': 0.0020082106348127127}]
[{'label': 'neutral', 'score': 0.9193447232246399}, {'label': 'fear', 'score': 0.06664720177650452}, {'label': 'approval', 'score': 0.0022515817545354366}, {'label': 'amusement', 'score': 0.0017773732542991638}, {'label': 'optimism', 'score': 0.0017266067443415523}]
[{'label': 'neutral', 'score': 0.9568588137626648}, {'label': 'fear', 'score': 0.020900992676615715}, {'label': 'curiosity', 'score': 0.006157210562378168}, {'label': 'confusion', 'score': 0.004383133724331856}, {'label': 'amusement', 'score': 0.0025691550690680742}]
[{'label': 'neutral', 'score': 0.8234389424324036}, {'label': 'fear', 'score': 0.15719452500343323}, {'label': 'optimism', 'score': 0.005067283753305674}, {'label': 'nervousness', 'score': 0.002342201303690672}, {'label': 'approval', 'score': 0.0022322291042655706}]
[{'label': 'neutral', 'score': 0.93263840675354}, {'label': 'fear', 'score': 0.0489121675491333}, {'label': 'optimism', 'score': 0.004768636543303728}, {'label': 'nervousness', 'score': 0.002111838897690177}, {'label': 'surprise', 'score': 0.0018264639656990767}]
[{'label': 'neutral', 'score': 0.9717429280281067}, {'label': 'fear', 'score': 0.01685265451669693}, {'label': 'optimism', 'score': 0.002800637623295188}, {'label': 'amusement', 'score': 0.0011107224272564054}, {'label': 'nervousness', 'score': 0.0008979215635918081}]
[{'label': 'neutral', 'score': 0.9756222367286682}, {'label': 'fear', 'score': 0.015332700684666634}, {'label': 'optimism', 'score': 0.0014077168889343739}, {'label': 'amusement', 'score': 0.0012456377735361457}, {'label': 'admiration', 'score': 0.0007776636048220098}]
[{'label': 'neutral', 'score': 0.9841593503952026}, {'label': 'fear', 'score': 0.007234188262373209}, {'label': 'optimism', 'score': 0.0016407902585342526}, {'label': 'amusement', 'score': 0.0013488634722307324}, {'label': 'confusion', 'score': 0.0009425313328392804}]
[{'label': 'neutral', 'score': 0.9815142750740051}, {'label': 'fear', 'score': 0.00893167220056057}, {'label': 'optimism', 'score': 0.0022958971094340086}, {'label': 'amusement', 'score': 0.001143439905717969}, {'label': 'approval', 'score': 0.0010394561104476452}]
[{'label': 'neutral', 'score': 0.9720014929771423}, {'label': 'fear', 'score': 0.017366478219628334}, {'label': 'optimism', 'score': 0.0018459879793226719}, {'label': 'amusement', 'score': 0.0014638571301475167}, {'label': 'approval', 'score': 0.0011377239134162664}]
[{'label': 'neutral', 'score': 0.8651142716407776}, {'label': 'fear', 'score': 0.11609720438718796}, {'label': 'nervousness', 'score': 0.0034977684263139963}, {'label': 'confusion', 'score': 0.00290976045653224}, {'label': 'optimism', 'score': 0.0018668004777282476}]
[{'label': 'neutral', 'score': 0.5055411458015442}, {'label': 'fear', 'score': 0.46770188212394714}, {'label': 'nervousness', 'score': 0.009450671263039112}, {'label': 'optimism', 'score': 0.003079944057390094}, {'label': 'approval', 'score': 0.0024929246865212917}]
[{'label': 'fear', 'score': 0.9023745059967041}, {'label': 'neutral', 'score': 0.08229862153530121}, {'label': 'nervousness', 'score': 0.007063283585011959}, {'label': 'disappointment', 'score': 0.0009621371864341199}, {'label': 'optimism', 'score': 0.0008751940331421793}]
[{'label': 'fear', 'score': 0.9808277487754822}, {'label': 'neutral', 'score': 0.010604008100926876}, {'label': 'nervousness', 'score': 0.004475583788007498}, {'label': 'disappointment', 'score': 0.0006380313425324857}, {'label': 'annoyance', 'score': 0.0005967323086224496}]
