[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'neutral', 'score': 0.9503101110458374}, {'label': 'optimism', 'score': 0.020107679069042206}, {'label': 'admiration', 'score': 0.008033557794988155}, {'label': 'anger', 'score': 0.003445285838097334}, {'label': 'desire', 'score': 0.0033529193606227636}]
[{'label': 'neutral', 'score': 0.9493395090103149}, {'label': 'optimism', 'score': 0.019007483497262}, {'label': 'admiration', 'score': 0.00587889738380909}, {'label': 'desire', 'score': 0.004256797023117542}, {'label': 'grief', 'score': 0.004151234868913889}]
[{'label': 'neutral', 'score': 0.9420287609100342}, {'label': 'optimism', 'score': 0.01731453649699688}, {'label': 'realization', 'score': 0.010134415701031685}, {'label': 'grief', 'score': 0.0054078432731330395}, {'label': 'sadness', 'score': 0.00365485274232924}]
[{'label': 'neutral', 'score': 0.8089873790740967}, {'label': 'realization', 'score': 0.03921516612172127}, {'label': 'grief', 'score': 0.029448112472891808}, {'label': 'pride', 'score': 0.02880808524787426}, {'label': 'anger', 'score': 0.02149890549480915}]
[{'label': 'neutral', 'score': 0.8414321541786194}, {'label': 'anger', 'score': 0.036403290927410126}, {'label': 'grief', 'score': 0.026937834918498993}, {'label': 'pride', 'score': 0.023198097944259644}, {'label': 'realization', 'score': 0.015318408608436584}]
[{'label': 'neutral', 'score': 0.906654953956604}, {'label': 'anger', 'score': 0.01936459355056286}, {'label': 'pride', 'score': 0.013269171118736267}, {'label': 'grief', 'score': 0.012057873420417309}, {'label': 'optimism', 'score': 0.0112842982634902}]
[{'label': 'neutral', 'score': 0.8640145063400269}, {'label': 'pride', 'score': 0.04410717636346817}, {'label': 'anger', 'score': 0.02023390866816044}, {'label': 'optimism', 'score': 0.017867766320705414}, {'label': 'realization', 'score': 0.015257954597473145}]
[{'label': 'neutral', 'score': 0.6102178692817688}, {'label': 'pride', 'score': 0.23041760921478271}, {'label': 'anger', 'score': 0.05532257631421089}, {'label': 'realization', 'score': 0.022793376818299294}, {'label': 'optimism', 'score': 0.020888375118374825}]
[{'label': 'neutral', 'score': 0.7874166369438171}, {'label': 'pride', 'score': 0.0966813713312149}, {'label': 'anger', 'score': 0.03129315748810768}, {'label': 'optimism', 'score': 0.020224791020154953}, {'label': 'realization', 'score': 0.018515076488256454}]
[{'label': 'neutral', 'score': 0.9404579997062683}, {'label': 'optimism', 'score': 0.020907318219542503}, {'label': 'anger', 'score': 0.008702327497303486}, {'label': 'grief', 'score': 0.0036396028008311987}, {'label': 'realization', 'score': 0.0035639479756355286}]
[{'label': 'neutral', 'score': 0.8781580328941345}, {'label': 'sadness', 'score': 0.07178778201341629}, {'label': 'grief', 'score': 0.016839472576975822}, {'label': 'optimism', 'score': 0.007370498962700367}, {'label': 'anger', 'score': 0.006173812318593264}]
[{'label': 'neutral', 'score': 0.8963466286659241}, {'label': 'sadness', 'score': 0.048540614545345306}, {'label': 'grief', 'score': 0.01970602385699749}, {'label': 'optimism', 'score': 0.009372630156576633}, {'label': 'anger', 'score': 0.005556690506637096}]
[{'label': 'neutral', 'score': 0.951909065246582}, {'label': 'optimism', 'score': 0.01294367853552103}, {'label': 'sadness', 'score': 0.008416147902607918}, {'label': 'grief', 'score': 0.007377026602625847}, {'label': 'anger', 'score': 0.004029393196105957}]
[{'label': 'neutral', 'score': 0.9461140036582947}, {'label': 'sadness', 'score': 0.01207524910569191}, {'label': 'optimism', 'score': 0.010930688120424747}, {'label': 'grief', 'score': 0.01074988953769207}, {'label': 'anger', 'score': 0.0038280028384178877}]
[{'label': 'neutral', 'score': 0.9620161056518555}, {'label': 'optimism', 'score': 0.010768407955765724}, {'label': 'admiration', 'score': 0.007348166313022375}, {'label': 'grief', 'score': 0.003696398576721549}, {'label': 'anger', 'score': 0.003131371457129717}]
[{'label': 'neutral', 'score': 0.9739938974380493}, {'label': 'optimism', 'score': 0.012310062535107136}, {'label': 'admiration', 'score': 0.002724916208535433}, {'label': 'grief', 'score': 0.002027972834184766}, {'label': 'sadness', 'score': 0.0014038537628948689}]
[{'label': 'neutral', 'score': 0.9725788235664368}, {'label': 'optimism', 'score': 0.0110170254483819}, {'label': 'grief', 'score': 0.002947186818346381}, {'label': 'sadness', 'score': 0.0026264898478984833}, {'label': 'admiration', 'score': 0.0023374981246888638}]
[{'label': 'neutral', 'score': 0.9666637182235718}, {'label': 'optimism', 'score': 0.00784196238964796}, {'label': 'admiration', 'score': 0.007648171856999397}, {'label': 'grief', 'score': 0.003112480975687504}, {'label': 'anger', 'score': 0.0030772346071898937}]
[{'label': 'neutral', 'score': 0.9174814224243164}, {'label': 'admiration', 'score': 0.026181943714618683}, {'label': 'grief', 'score': 0.010969352908432484}, {'label': 'sadness', 'score': 0.008729027584195137}, {'label': 'anger', 'score': 0.00804528221487999}]
[{'label': 'neutral', 'score': 0.9613537192344666}, {'label': 'admiration', 'score': 0.007345389574766159}, {'label': 'sadness', 'score': 0.0067145563662052155}, {'label': 'anger', 'score': 0.004715442657470703}, {'label': 'grief', 'score': 0.004529208410531282}]
[{'label': 'neutral', 'score': 0.9789530038833618}, {'label': 'admiration', 'score': 0.003249532077461481}, {'label': 'optimism', 'score': 0.0032198901753872633}, {'label': 'anger', 'score': 0.0031426330097019672}, {'label': 'sadness', 'score': 0.002644376829266548}]
[{'label': 'neutral', 'score': 0.9833524227142334}, {'label': 'optimism', 'score': 0.0036412086337804794}, {'label': 'anger', 'score': 0.002419937402009964}, {'label': 'admiration', 'score': 0.001925342483446002}, {'label': 'sadness', 'score': 0.0015279166400432587}]
[{'label': 'neutral', 'score': 0.8507418632507324}, {'label': 'pride', 'score': 0.041816238313913345}, {'label': 'optimism', 'score': 0.023838872089982033}, {'label': 'admiration', 'score': 0.022318236529827118}, {'label': 'anger', 'score': 0.021512197330594063}]
[{'label': 'pride', 'score': 0.6958351731300354}, {'label': 'neutral', 'score': 0.16281619668006897}, {'label': 'anger', 'score': 0.05128359794616699}, {'label': 'admiration', 'score': 0.02697988972067833}, {'label': 'optimism', 'score': 0.011913387104868889}]
[{'label': 'pride', 'score': 0.7687075734138489}, {'label': 'neutral', 'score': 0.11513729393482208}, {'label': 'anger', 'score': 0.047722842544317245}, {'label': 'admiration', 'score': 0.01152619905769825}, {'label': 'grief', 'score': 0.011453768238425255}]
[{'label': 'neutral', 'score': 0.6679198145866394}, {'label': 'pride', 'score': 0.19269055128097534}, {'label': 'anger', 'score': 0.059018779546022415}, {'label': 'admiration', 'score': 0.020288139581680298}, {'label': 'grief', 'score': 0.012738686054944992}]
[{'label': 'neutral', 'score': 0.8726301193237305}, {'label': 'anger', 'score': 0.05286230146884918}, {'label': 'pride', 'score': 0.015445723198354244}, {'label': 'grief', 'score': 0.015286775305867195}, {'label': 'admiration', 'score': 0.008775671944022179}]
[{'label': 'neutral', 'score': 0.9049633145332336}, {'label': 'anger', 'score': 0.02944999188184738}, {'label': 'grief', 'score': 0.01574225164949894}, {'label': 'sadness', 'score': 0.013256065547466278}, {'label': 'admiration', 'score': 0.007510436698794365}]
[{'label': 'neutral', 'score': 0.9015523195266724}, {'label': 'sadness', 'score': 0.04039546474814415}, {'label': 'grief', 'score': 0.018450820818543434}, {'label': 'anger', 'score': 0.009959697723388672}, {'label': 'disappointment', 'score': 0.005852776579558849}]
[{'label': 'neutral', 'score': 0.8553531169891357}, {'label': 'sadness', 'score': 0.05605718493461609}, {'label': 'grief', 'score': 0.023359544575214386}, {'label': 'anger', 'score': 0.019096877425909042}, {'label': 'disappointment', 'score': 0.009795743972063065}]
[{'label': 'neutral', 'score': 0.9012766480445862}, {'label': 'sadness', 'score': 0.045035913586616516}, {'label': 'disappointment', 'score': 0.010083341039717197}, {'label': 'optimism', 'score': 0.0098580876365304}, {'label': 'grief', 'score': 0.00983231421560049}]
[{'label': 'neutral', 'score': 0.9535861015319824}, {'label': 'optimism', 'score': 0.015339734964072704}, {'label': 'sadness', 'score': 0.009095460176467896}, {'label': 'grief', 'score': 0.004208022262901068}, {'label': 'admiration', 'score': 0.0030021527782082558}]
[{'label': 'neutral', 'score': 0.9466367959976196}, {'label': 'sadness', 'score': 0.01910211518406868}, {'label': 'optimism', 'score': 0.01225116103887558}, {'label': 'grief', 'score': 0.004779272712767124}, {'label': 'disappointment', 'score': 0.003427485702559352}]
[{'label': 'neutral', 'score': 0.9525793194770813}, {'label': 'sadness', 'score': 0.01561138965189457}, {'label': 'optimism', 'score': 0.009183179587125778}, {'label': 'grief', 'score': 0.005317766219377518}, {'label': 'disappointment', 'score': 0.003500326769426465}]
[{'label': 'neutral', 'score': 0.7483484745025635}, {'label': 'sadness', 'score': 0.1690969318151474}, {'label': 'grief', 'score': 0.030063001438975334}, {'label': 'disappointment', 'score': 0.012030272744596004}, {'label': 'admiration', 'score': 0.011690174229443073}]
[{'label': 'neutral', 'score': 0.8091410994529724}, {'label': 'sadness', 'score': 0.13430693745613098}, {'label': 'grief', 'score': 0.025969095528125763}, {'label': 'caring', 'score': 0.005589831620454788}, {'label': 'disappointment', 'score': 0.004580873064696789}]
[{'label': 'neutral', 'score': 0.9079023003578186}, {'label': 'sadness', 'score': 0.04307805001735687}, {'label': 'grief', 'score': 0.021691134199500084}, {'label': 'optimism', 'score': 0.005845317151397467}, {'label': 'caring', 'score': 0.005594178102910519}]
[{'label': 'neutral', 'score': 0.9340054988861084}, {'label': 'sadness', 'score': 0.032964710146188736}, {'label': 'grief', 'score': 0.010872609913349152}, {'label': 'caring', 'score': 0.004699420183897018}, {'label': 'optimism', 'score': 0.0043839518912136555}]
[{'label': 'neutral', 'score': 0.9554486870765686}, {'label': 'sadness', 'score': 0.01843743398785591}, {'label': 'grief', 'score': 0.006464666686952114}, {'label': 'caring', 'score': 0.00502008805051446}, {'label': 'optimism', 'score': 0.003996355924755335}]
[{'label': 'neutral', 'score': 0.9755468964576721}, {'label': 'sadness', 'score': 0.006143643986433744}, {'label': 'optimism', 'score': 0.005856695119291544}, {'label': 'caring', 'score': 0.0025365224573761225}, {'label': 'grief', 'score': 0.0024740532971918583}]
[{'label': 'neutral', 'score': 0.9689863920211792}, {'label': 'sadness', 'score': 0.012552822940051556}, {'label': 'optimism', 'score': 0.003871299559250474}, {'label': 'grief', 'score': 0.0036192217376083136}, {'label': 'caring', 'score': 0.0018134695710614324}]
[{'label': 'neutral', 'score': 0.9696276783943176}, {'label': 'sadness', 'score': 0.009967932477593422}, {'label': 'optimism', 'score': 0.004891866818070412}, {'label': 'grief', 'score': 0.004010288510471582}, {'label': 'remorse', 'score': 0.001724722096696496}]
[{'label': 'neutral', 'score': 0.9787192940711975}, {'label': 'optimism', 'score': 0.005972244776785374}, {'label': 'sadness', 'score': 0.002792634069919586}, {'label': 'grief', 'score': 0.002315549412742257}, {'label': 'realization', 'score': 0.0017606053734198213}]
[{'label': 'neutral', 'score': 0.9663996696472168}, {'label': 'sadness', 'score': 0.012111740186810493}, {'label': 'grief', 'score': 0.004660814069211483}, {'label': 'optimism', 'score': 0.00437912717461586}, {'label': 'remorse', 'score': 0.0018743426771834493}]
[{'label': 'neutral', 'score': 0.9621280431747437}, {'label': 'sadness', 'score': 0.016727227717638016}, {'label': 'grief', 'score': 0.005090928636491299}, {'label': 'optimism', 'score': 0.004110532347112894}, {'label': 'remorse', 'score': 0.0018001942662522197}]
[{'label': 'neutral', 'score': 0.8444448709487915}, {'label': 'sadness', 'score': 0.11628488451242447}, {'label': 'disappointment', 'score': 0.007907204329967499}, {'label': 'grief', 'score': 0.007092878222465515}, {'label': 'caring', 'score': 0.006260861176997423}]
[{'label': 'neutral', 'score': 0.9779336452484131}, {'label': 'optimism', 'score': 0.0052071912214159966}, {'label': 'sadness', 'score': 0.003591276705265045}, {'label': 'grief', 'score': 0.003045707708224654}, {'label': 'realization', 'score': 0.001548703177832067}]
[{'label': 'neutral', 'score': 0.9617211818695068}, {'label': 'sadness', 'score': 0.010858990252017975}, {'label': 'optimism', 'score': 0.007290530018508434}, {'label': 'grief', 'score': 0.004243998322635889}, {'label': 'realization', 'score': 0.0030601900070905685}]
[{'label': 'neutral', 'score': 0.9698657989501953}, {'label': 'optimism', 'score': 0.004566549323499203}, {'label': 'sadness', 'score': 0.004548719618469477}, {'label': 'realization', 'score': 0.0040257652290165424}, {'label': 'grief', 'score': 0.003576574381440878}]
[{'label': 'neutral', 'score': 0.9051761031150818}, {'label': 'pride', 'score': 0.020999038591980934}, {'label': 'realization', 'score': 0.012501624412834644}, {'label': 'remorse', 'score': 0.011364451609551907}, {'label': 'anger', 'score': 0.011263024061918259}]
[{'label': 'neutral', 'score': 0.5270416140556335}, {'label': 'pride', 'score': 0.26553165912628174}, {'label': 'anger', 'score': 0.047013185918331146}, {'label': 'realization', 'score': 0.034685906022787094}, {'label': 'remorse', 'score': 0.026260223239660263}]
[{'label': 'neutral', 'score': 0.5616490840911865}, {'label': 'sadness', 'score': 0.3280259370803833}, {'label': 'grief', 'score': 0.060550153255462646}, {'label': 'anger', 'score': 0.008267075754702091}, {'label': 'disappointment', 'score': 0.007281162776052952}]
[{'label': 'sadness', 'score': 0.5038065314292908}, {'label': 'neutral', 'score': 0.4191354513168335}, {'label': 'grief', 'score': 0.02150060422718525}, {'label': 'disappointment', 'score': 0.010400348342955112}, {'label': 'realization', 'score': 0.009024061262607574}]
[{'label': 'neutral', 'score': 0.6951226592063904}, {'label': 'sadness', 'score': 0.19867801666259766}, {'label': 'grief', 'score': 0.057362306863069534}, {'label': 'caring', 'score': 0.009525968693196774}, {'label': 'remorse', 'score': 0.006653185002505779}]
[{'label': 'neutral', 'score': 0.854210615158081}, {'label': 'sadness', 'score': 0.08638302236795425}, {'label': 'grief', 'score': 0.019575491547584534}, {'label': 'caring', 'score': 0.011902379803359509}, {'label': 'disappointment', 'score': 0.005991608835756779}]
[{'label': 'neutral', 'score': 0.9884401559829712}, {'label': 'optimism', 'score': 0.0025359641294926405}, {'label': 'realization', 'score': 0.0016634771600365639}, {'label': 'fear', 'score': 0.001065385527908802}, {'label': 'sadness', 'score': 0.0009666806436143816}]
[{'label': 'neutral', 'score': 0.9920030832290649}, {'label': 'optimism', 'score': 0.002063385909423232}, {'label': 'fear', 'score': 0.0008479894604533911}, {'label': 'sadness', 'score': 0.0006921248859725893}, {'label': 'realization', 'score': 0.0006490428932011127}]
[{'label': 'neutral', 'score': 0.9910673499107361}, {'label': 'optimism', 'score': 0.0019802867900580168}, {'label': 'realization', 'score': 0.0011718630557879806}, {'label': 'sadness', 'score': 0.0009337214869447052}, {'label': 'fear', 'score': 0.0006907430943101645}]
[{'label': 'neutral', 'score': 0.9897615313529968}, {'label': 'optimism', 'score': 0.0033699129708111286}, {'label': 'realization', 'score': 0.0011388390557840466}, {'label': 'sadness', 'score': 0.0009381312411278486}, {'label': 'grief', 'score': 0.0006381844286806881}]
[{'label': 'neutral', 'score': 0.9926148653030396}, {'label': 'optimism', 'score': 0.0022541447542607784}, {'label': 'realization', 'score': 0.0009500051382929087}, {'label': 'sadness', 'score': 0.0005114238010719419}, {'label': 'grief', 'score': 0.00039200950413942337}]
[{'label': 'neutral', 'score': 0.9939579963684082}, {'label': 'optimism', 'score': 0.0016520307399332523}, {'label': 'realization', 'score': 0.0009177676984108984}, {'label': 'remorse', 'score': 0.00033727518166415393}, {'label': 'admiration', 'score': 0.0003254922048654407}]
[{'label': 'neutral', 'score': 0.9886067509651184}, {'label': 'optimism', 'score': 0.004528306424617767}, {'label': 'realization', 'score': 0.0020301949698477983}, {'label': 'sadness', 'score': 0.0006056862184777856}, {'label': 'fear', 'score': 0.00044214320951141417}]
